,0,1,2
CFD-WF-001-N.jpg,103.24035021145733,100.07627463234323,103.37046657487446
CFD-WF-002-N.jpg,77.92153172073316,75.31351881504668,78.26629253446447
CFD-WF-003-N.jpg,91.90584750838426,93.04558251691716,98.17049034046275
CFD-WF-005-N.jpg,104.22054059210481,100.28316702146311,103.9697975809781
CFD-WF-006-N.jpg,74.51253180479517,70.66394570059315,73.1924727496748
CFD-WF-007-N.jpg,91.03734454345339,85.45922639175338,87.38599166015581
CFD-WF-008-N.jpg,93.11259995948295,88.12227279419193,90.55302403106981
CFD-WF-009-N.jpg,102.7515115076486,97.42187869031818,100.14133369238401
CFD-WF-010-N.jpg,83.02985072865778,77.95270912546893,79.2673889092949
CFD-WF-011-N.jpg,89.38514046994399,84.9886230867432,87.35793062071411
CFD-WF-012-N.jpg,70.483553431472,71.01485013110297,76.95181946228354
CFD-WF-013-N.jpg,95.68370970870767,89.42203766883028,90.72322498718087
CFD-WF-014-N.jpg,86.00673263550414,80.8282477664096,86.3833413093674
CFD-WF-015-N.jpg,77.06961096534316,74.11051385788893,78.79722411413582
CFD-WF-016-N.jpg,79.25886457808772,76.3219892510346,80.04519104166907
CFD-WF-017-N.jpg,94.98118266402459,88.06168616608697,89.0616737078039
CFD-WF-018-N.jpg,90.6145929992199,86.09078367890753,89.75764381779092
CFD-WF-019-N.jpg,84.70116780546246,78.80245813544916,80.00495281921965
CFD-WF-020-N.jpg,97.90381529273428,93.41715521775946,96.55135033340478
CFD-WF-021-N.jpg,97.61006900090344,91.88128120634629,94.24092276439983
CFD-WF-022-N.jpg,97.0826056634589,93.16643744950392,96.22868582195774
CFD-WF-023-N.jpg,87.11586809416815,82.02256339758026,84.68049496640356
CFD-WF-024-N.jpg,97.75430141358959,91.96123983787031,93.99682201186613
CFD-WF-025-N.jpg,99.79593490581124,93.94051286167637,95.48783378074972
CFD-WF-026-N.jpg,94.02275587146988,86.55632457349982,87.7368964335444
CFD-WF-027-N.jpg,88.07419471990089,82.5286020663928,84.84555387025586
CFD-WF-028-N.jpg,86.27060359762031,79.86802753228314,81.9475749971307
CFD-WF-029-N.jpg,97.41788564029397,92.16165444863086,94.71345959208449
CFD-WF-030-N.jpg,88.06418990997635,82.20597768468517,83.61125857124523
CFD-WF-031-N.jpg,96.97703698323089,90.6131647054334,92.83152352866469
CFD-WF-033-N.jpg,92.5903184336363,86.21123966392206,88.90012229538085
CFD-WF-034-N.jpg,102.47763555192826,95.97993433049747,97.7155922882411
CFD-WF-035-N.jpg,94.3642941996151,89.97849907604407,92.75889954609531
CFD-WF-036-N.jpg,95.0555807239547,90.47949543975446,93.15217508451671
CFD-WF-037-N.jpg,89.98925403049405,85.00508517391827,86.63509501699282
CFD-WF-038-N.jpg,91.21685288785672,88.42817590507318,93.28959122011248
CFD-WF-039-N.jpg,68.72171518921243,65.93560913418021,69.23336845910063
CFD-WF-200-N.jpg,87.30203306659752,80.85915885105425,83.34810525650272
CFD-WF-201-N.jpg,107.70214531692315,101.1112122707525,104.71286196033566
CFD-WF-202-N.jpg,101.70158706377356,96.72110521580491,102.69990733919703
CFD-WF-203-N.jpg,105.03443561661608,98.22475256877286,102.06149472509112
CFD-WF-204-N.jpg,99.82495240289337,92.17157912269539,95.94932891823808
CFD-WF-205-N.jpg,82.32529070623676,80.1008874770938,88.9170022454797
CFD-WF-206-N.jpg,72.03317896018223,71.2876301575072,77.63798438377526
CFD-WF-207-N.jpg,83.22014119400053,80.25735705224227,88.45917415360407
CFD-WF-208-N.jpg,80.84169324882785,74.48055133193122,79.97176973491298
CFD-WF-209-N.jpg,107.03327954925444,100.14549143612385,104.04158468377226
CFD-WF-210-N.jpg,84.69961335023447,77.82912434500699,82.16760040393898
CFD-WF-211-N.jpg,101.82359721830913,94.34329475249562,97.40805429691562
CFD-WF-212-N.jpg,95.15230023724084,89.34943320176431,94.40380928558963
CFD-WF-213-N.jpg,98.13807001268985,92.62964651414326,97.25473367848566
CFD-WF-214-N.jpg,89.71159123340432,85.18875847513578,92.79299905014281
CFD-WF-215-N.jpg,69.94937386804698,65.9071692980978,73.98518218799514
CFD-WF-216-N.jpg,96.599565625951,89.98920097931915,93.60173235392692
CFD-WF-217-N.jpg,106.02953284188193,100.05018701130638,105.0097169669307
CFD-WF-218-N.jpg,94.46653424537912,89.45633700763693,94.97862604442908
CFD-WF-219-N.jpg,97.35662109997807,91.71253514882861,96.16347533281969
CFD-WF-220-N.jpg,65.39940945363166,58.62119561798718,63.24197794192908
CFD-WF-221-N.jpg,112.96685347842927,105.85668811962313,110.1976354870261
CFD-WF-222-N.jpg,96.46733149141073,90.79231441142608,95.88569319430663
CFD-WF-223-N.jpg,99.29398167026895,91.34740048616516,94.80306404220815
CFD-WF-224-N.jpg,98.72657877617344,91.53511958204362,97.4810972409893
CFD-WF-225-N.jpg,109.15395476927563,101.00295316002199,105.1326640783524
CFD-WF-226-N.jpg,116.47905086482666,109.34237882114795,109.72370377973634
CFD-WF-227-N.jpg,95.51580055833472,89.50899139852548,94.59762689729735
CFD-WF-228-N.jpg,112.0889439173803,105.42544630093842,110.08684567438097
CFD-WF-229-N.jpg,110.49154664697696,102.67020463654582,106.23472502249844
CFD-WF-230-N.jpg,106.17201115084546,98.6880216530087,102.27045896634155
CFD-WF-231-N.jpg,79.73514814218696,75.91567953417496,85.52649696353747
CFD-WF-232-N.jpg,99.20698800500558,93.14399660378695,97.6319664490162
CFD-WF-233-N.jpg,110.33465885599048,104.00899207120648,108.82797674621854
CFD-WF-234-N.jpg,110.22984773194304,102.47152390315824,106.01101240242014
CFD-WF-235-N.jpg,103.96972342626172,99.63606477969763,107.77338889895044
CFD-WF-236-N.jpg,56.060502374506726,51.95362543770853,61.41744031072879
CFD-WF-237-N.jpg,95.54368250391313,89.26010755677612,95.3789168380353
CFD-WF-238-N.jpg,62.605902734155556,57.681563276569456,66.22876462963771
CFD-WF-239-N.jpg,80.68526395243042,73.7422900875004,78.89332594220735
CFD-WF-240-N.jpg,94.60626249775595,87.08213429730766,90.28674157115879
CFD-WF-241-N.jpg,80.22707673466327,73.25311195181341,79.71335937888647
CFD-WF-242-N.jpg,102.84279008027242,95.32627508454785,98.31577952707909
CFD-WF-243-N.jpg,75.66627083369056,69.41974547474967,73.956663019499
CFD-WF-244-N.jpg,101.3595905696251,97.10260204438653,103.20337482222489
CFD-WF-245-N.jpg,67.99463456124067,62.99139282016122,64.61936980546737
CFD-WF-246-N.jpg,96.23026597910389,89.71885300184391,93.95221904148252
CFD-WF-247-N.jpg,106.66258415366921,99.65274564754598,103.83293885433552
CFD-WF-248-N.jpg,108.52397205513351,100.58069922501335,103.04120572641187
CFD-WF-249-N.jpg,111.63474260437853,107.51108475485627,109.47015631579015
CFD-WF-250-N.jpg,80.69957349555833,74.18106551103446,78.80115030873186
CFD-WF-251-N.jpg,107.85731932657714,101.93238195594476,103.00064830299543
CFD-WF-252-N.jpg,106.43661969900131,99.15312445026879,102.87289834098549
